sale_id,sale_date,sale_price_sar,discount_pct,payment_method,bank_name,buyer_city,unit_id,unit_no,unit_type,bedrooms,bathrooms,area_sqm,floor,view,parking_spaces,list_price_sar,project_id,project_name,city
858,2025-09-03,803000.0,0.0,bank_financing,Riyad Bank,Riyadh,YSM0088,YSM-03088,apartment,3,2,130.0,3,street,1,756000.0,YSM,Yasmin Suburb,Riyadh
1115,2025-09-03,3610000.0,3.15,cash,,Al Khobar,KHM0091,KHM-18091,duplex,5,5,335.0,18,city,2,3582000.0,KHM,Khobar Marina,Al Khobar
1306,2025-09-03,1626000.0,3.32,bank_financing,Banque Saudi Fransi,Madinah,AQQ0069,AQQ-069,townhouse,5,4,290.0,,park,2,1640000.0,AQQ,Wadi Al Aqiq,Madinah
1122,2025-09-04,3026000.0,0.0,bank_financing,Bank AlBilad,Jeddah,KHM0205,KHM-05205,duplex,5,5,285.0,5,park,2,2908000.0,KHM,Khobar Marina,Al Khobar
378,2025-09-05,3104000.0,3.19,bank_financing,Riyad Bank,Dammam,CST0160,CST-06160,duplex,5,5,255.0,6,garden,2,2960000.0,CST,Coast Towers,Jeddah
380,2025-09-05,1180000.0,1.69,bank_financing,Banque Saudi Fransi,Jeddah,CST0234,CST-21234,apartment,2,1,100.0,21,street,1,1108000.0,CST,Coast Towers,Jeddah
854,2025-09-05,1644000.0,2.79,bank_financing,Saudi National Bank,Riyadh,YSM0370,YSM-370,townhouse,3,2,240.0,,city,2,1593000.0,YSM,Yasmin Suburb,Riyadh
859,2025-09-05,1028000.0,0.86,bank_financing,Saudi National Bank,Riyadh,YSM0345,YSM-05345,apartment,4,3,155.0,5,park,2,977000.0,YSM,Yasmin Suburb,Riyadh
1117,2025-09-05,2812000.0,2.36,cash,,Riyadh,KHM0079,KHM-07079,duplex,4,4,280.0,7,park,2,2767000.0,KHM,Khobar Marina,Al Khobar
1121,2025-09-05,2859000.0,0.31,bank_financing,Al Rajhi Bank,Riyadh,KHM0173,KHM-03173,duplex,4,4,255.0,3,sea,2,2756000.0,KHM,Khobar Marina,Al Khobar
1301,2025-09-05,1397000.0,1.83,cash,,Madinah,AQQ0027,AQQ-027,townhouse,4,3,255.0,,city,2,1388000.0,AQQ,Wadi Al Aqiq,Madinah
382,2025-09-07,2062000.0,0.85,bank_financing,Riyad Bank,Jeddah,CST0412,CST-10412,apartment,4,3,175.0,10,garden,2,1920000.0,CST,Coast Towers,Jeddah
376,2025-09-08,1594000.0,3.33,bank_financing,Banque Saudi Fransi,Jeddah,CST0092,CST-12092,apartment,2,1,125.0,12,sea,1,1522000.0,CST,Coast Towers,Jeddah
377,2025-09-08,4759000.0,1.2,bank_financing,Bank AlBilad,Jeddah,CST0397,CST-11397,duplex,5,5,330.0,11,sea,2,4447000.0,CST,Coast Towers,Jeddah
1114,2025-09-08,2849000.0,1.99,bank_financing,Al Rajhi Bank,Dammam,KHM0103,KHM-24103,duplex,4,4,280.0,24,garden,2,2793000.0,KHM,Khobar Marina,Al Khobar
594,2025-09-10,2097000.0,3.84,bank_financing,Al Rajhi Bank,Dammam,RWB0027,RWB-04027,duplex,5,5,340.0,4,park,2,1935000.0,RWB,Al Rawabi District,Dammam
151,2025-09-11,2881000.0,3.24,bank_financing,Al Rajhi Bank,Riyadh,NRJ0060,NRJ-060,villa,4,4,345.0,,garden,2,2708000.0,NRJ,Narjis Oasis,Riyadh
860,2025-09-11,778000.0,3.55,bank_financing,Bank AlBilad,Dammam,YSM0171,YSM-21171,apartment,2,1,120.0,21,garden,1,760000.0,YSM,Yasmin Suburb,Riyadh
1118,2025-09-12,3777000.0,1.29,cash,,Al Khobar,KHM0192,KHM-16192,duplex,4,4,310.0,16,sea,2,3677000.0,KHM,Khobar Marina,Al Khobar
1123,2025-09-12,2399000.0,0.0,bank_financing,Bank AlBilad,Al Khobar,KHM0052,KHM-06052,duplex,4,4,245.0,6,park,2,2305000.0,KHM,Khobar Marina,Al Khobar
152,2025-09-13,2886000.0,2.08,bank_financing,Bank AlBilad,Jeddah,NRJ0221,NRJ-221,villa,4,4,345.0,,city,2,2681000.0,NRJ,Narjis Oasis,Riyadh
866,2025-09-13,2139000.0,2.26,bank_financing,Riyad Bank,Riyadh,YSM0441,YSM-441,townhouse,5,4,295.0,,garden,2,2061000.0,YSM,Yasmin Suburb,Riyadh
855,2025-09-14,707000.0,0.0,bank_financing,Al Rajhi Bank,Riyadh,YSM0031,YSM-23031,apartment,2,1,100.0,23,city,1,666000.0,YSM,Yasmin Suburb,Riyadh
1310,2025-09-14,1250000.0,3.13,bank_financing,Bank AlBilad,Dammam,AQQ0280,AQQ-280,townhouse,4,3,260.0,,garden,2,1259000.0,AQQ,Wadi Al Aqiq,Madinah
154,2025-09-15,3813000.0,2.63,bank_financing,Banque Saudi Fransi,Riyadh,NRJ0245,NRJ-245,villa,5,5,445.0,,park,2,3562000.0,NRJ,Narjis Oasis,Riyadh
1116,2025-09-15,2508000.0,2.03,bank_financing,Bank AlBilad,Riyadh,KHM0239,KHM-16239,duplex,4,4,245.0,16,garden,2,2460000.0,KHM,Khobar Marina,Al Khobar
1303,2025-09-15,1396000.0,0.0,bank_financing,Riyad Bank,Madinah,AQQ0097,AQQ-097,townhouse,4,3,275.0,,street,2,1362000.0,AQQ,Wadi Al Aqiq,Madinah
375,2025-09-16,1779000.0,2.4,bank_financing,Riyad Bank,Jeddah,CST0058,CST-03058,apartment,3,2,155.0,3,garden,2,1683000.0,CST,Coast Towers,Jeddah
861,2025-09-16,1729000.0,0.59,bank_financing,Saudi National Bank,Riyadh,YSM0176,YSM-176,townhouse,3,2,240.0,,city,2,1638000.0,YSM,Yasmin Suburb,Riyadh
592,2025-09-17,2348000.0,1.38,bank_financing,Saudi National Bank,Dammam,RWB0167,RWB-167,villa,4,4,365.0,,park,2,2112000.0,RWB,Al Rawabi District,Dammam
1305,2025-09-17,1420000.0,3.87,bank_financing,Al Rajhi Bank,Madinah,AQQ0061,AQQ-061,townhouse,5,4,310.0,,street,2,1441000.0,AQQ,Wadi Al Aqiq,Madinah
865,2025-09-19,1378000.0,2.27,bank_financing,Riyad Bank,Jeddah,YSM0457,YSM-04457,apartment,4,3,200.0,4,street,2,1328000.0,YSM,Yasmin Suburb,Riyadh
149,2025-09-20,1908000.0,1.35,bank_financing,Saudi National Bank,Riyadh,NRJ0090,NRJ-090,townhouse,4,3,250.0,,garden,2,1759000.0,NRJ,Narjis Oasis,Riyadh
381,2025-09-20,2576000.0,2.53,bank_financing,Banque Saudi Fransi,Jeddah,CST0033,CST-14033,apartment,3,2,190.0,14,sea,2,2440000.0,CST,Coast Towers,Jeddah
856,2025-09-20,910000.0,1.25,bank_financing,Riyad Bank,Riyadh,YSM0143,YSM-04143,apartment,2,1,140.0,4,street,1,868000.0,YSM,Yasmin Suburb,Riyadh
153,2025-09-21,3935000.0,2.61,bank_financing,Saudi National Bank,Riyadh,NRJ0340,NRJ-340,villa,5,5,485.0,,street,2,3675000.0,NRJ,Narjis Oasis,Riyadh
867,2025-09-21,869000.0,1.89,bank_financing,Saudi National Bank,Riyadh,YSM0325,YSM-12325,apartment,3,2,125.0,12,park,1,834000.0,YSM,Yasmin Suburb,Riyadh
150,2025-09-22,4089000.0,4.9,bank_financing,Bank AlBilad,Dammam,NRJ0226,NRJ-226,villa,6,6,510.0,,city,2,3911000.0,NRJ,Narjis Oasis,Riyadh
593,2025-09-22,2226000.0,3.29,cash,,Jeddah,RWB0053,RWB-053,villa,5,5,360.0,,garden,2,2042000.0,RWB,Al Rawabi District,Dammam
1307,2025-09-22,2597000.0,3.57,bank_financing,Saudi National Bank,Riyadh,AQQ0171,AQQ-171,villa,5,5,440.0,,city,2,2627000.0,AQQ,Wadi Al Aqiq,Madinah
862,2025-09-24,1717000.0,1.35,bank_financing,Saudi National Bank,Riyadh,YSM0135,YSM-135,townhouse,3,2,240.0,,garden,2,1639000.0,YSM,Yasmin Suburb,Riyadh
864,2025-09-24,598000.0,2.69,bank_financing,Saudi National Bank,Jeddah,YSM0366,YSM-20366,apartment,2,1,95.0,20,street,1,579000.0,YSM,Yasmin Suburb,Riyadh
857,2025-09-25,1390000.0,0.6,cash,,Riyadh,YSM0251,YSM-24251,apartment,4,3,195.0,24,street,2,1317000.0,YSM,Yasmin Suburb,Riyadh
1119,2025-09-25,3482000.0,2.73,cash,,Riyadh,KHM0208,KHM-22208,duplex,4,4,325.0,22,city,2,3440000.0,KHM,Khobar Marina,Al Khobar
1120,2025-09-25,1568000.0,0.99,bank_financing,Saudi National Bank,Al Khobar,KHM0212,KHM-18212,apartment,3,2,150.0,18,sea,2,1522000.0,KHM,Khobar Marina,Al Khobar
1302,2025-09-26,1711000.0,2.48,bank_financing,Banque Saudi Fransi,Jeddah,AQQ0220,AQQ-220,villa,4,4,325.0,,street,2,1711000.0,AQQ,Wadi Al Aqiq,Madinah
1304,2025-09-26,1311000.0,1.71,bank_financing,Saudi National Bank,Madinah,AQQ0162,AQQ-162,townhouse,4,3,265.0,,city,2,1301000.0,AQQ,Wadi Al Aqiq,Madinah
1308,2025-09-26,2719000.0,0.0,bank_financing,Al Rajhi Bank,Madinah,AQQ0032,AQQ-032,villa,6,6,480.0,,street,2,2652000.0,AQQ,Wadi Al Aqiq,Madinah
863,2025-09-27,2394000.0,1.09,bank_financing,Al Rajhi Bank,Riyadh,YSM0064,YSM-064,townhouse,5,4,315.0,,garden,2,2280000.0,YSM,Yasmin Suburb,Riyadh
158,2025-10-01,1800000.0,1.26,cash,,Dammam,NRJ0232,NRJ-232,townhouse,4,3,235.0,,city,2,1650000.0,NRJ,Narjis Oasis,Riyadh
391,2025-10-01,2113000.0,1.66,bank_financing,Al Rajhi Bank,Jeddah,CST0289,CST-17289,apartment,3,2,180.0,17,city,2,1974000.0,CST,Coast Towers,Jeddah
383,2025-10-02,1719000.0,0.36,bank_financing,Riyad Bank,Jeddah,CST0221,CST-03221,apartment,3,2,145.0,3,city,1,1585000.0,CST,Coast Towers,Jeddah
597,2025-10-02,1795000.0,1.18,bank_financing,Al Rajhi Bank,Dammam,RWB0059,RWB-12059,duplex,5,5,280.0,12,park,2,1603000.0,RWB,Al Rawabi District,Dammam
872,2025-10-02,937000.0,0.0,bank_financing,Banque Saudi Fransi,Riyadh,YSM0461,YSM-13461,apartment,3,2,130.0,13,garden,1,878000.0,YSM,Yasmin Suburb,Riyadh
384,2025-10-03,4134000.0,1.23,bank_financing,Banque Saudi Fransi,Jeddah,CST0374,CST-01374,duplex,5,5,350.0,1,garden,2,3845000.0,CST,Coast Towers,Jeddah
387,2025-10-03,1758000.0,1.39,bank_financing,Bank AlBilad,Dammam,CST0358,CST-03358,apartment,3,2,160.0,3,city,2,1638000.0,CST,Coast Towers,Jeddah
388,2025-10-04,3805000.0,3.22,bank_financing,Riyad Bank,Jeddah,CST0005,CST-08005,duplex,4,4,340.0,8,street,2,3612000.0,CST,Coast Towers,Jeddah
598,2025-10-04,2553000.0,2.35,bank_financing,Riyad Bank,Dammam,RWB0186,RWB-186,villa,4,4,415.0,,city,2,2308000.0,RWB,Al Rawabi District,Dammam
870,2025-10-04,679000.0,0.0,bank_financing,Bank AlBilad,Riyadh,YSM0191,YSM-21191,apartment,2,1,95.0,21,garden,1,636000.0,YSM,Yasmin Suburb,Riyadh
390,2025-10-05,4601000.0,0.0,bank_financing,Al Rajhi Bank,Riyadh,CST0243,CST-21243,duplex,5,5,335.0,21,city,2,4227000.0,CST,Coast Towers,Jeddah
868,2025-10-05,776000.0,2.13,bank_financing,Bank AlBilad,Dammam,YSM0431,YSM-23431,apartment,2,1,115.0,23,city,1,743000.0,YSM,Yasmin Suburb,Riyadh
883,2025-10-05,737000.0,3.74,bank_financing,Saudi National Bank,Dammam,YSM0233,YSM-18233,apartment,3,2,110.0,18,city,1,718000.0,YSM,Yasmin Suburb,Riyadh
1134,2025-10-05,3023000.0,0.58,bank_financing,Bank AlBilad,Al Khobar,KHM0157,KHM-06157,duplex,5,5,305.0,6,street,2,2907000.0,KHM,Khobar Marina,Al Khobar
162,2025-10-06,2195000.0,4.25,bank_financing,Banque Saudi Fransi,Riyadh,NRJ0059,NRJ-059,townhouse,5,4,310.0,,street,2,2075000.0,NRJ,Narjis Oasis,Riyadh
1127,2025-10-06,3187000.0,2.55,bank_financing,Banque Saudi Fransi,Al Khobar,KHM0262,KHM-21262,duplex,4,4,280.0,21,city,2,3127000.0,KHM,Khobar Marina,Al Khobar
1317,2025-10-07,2984000.0,2.34,cash,,Madinah,AQQ0164,AQQ-164,villa,5,5,510.0,,park,2,2966000.0,AQQ,Wadi Al Aqiq,Madinah
159,2025-10-08,3014000.0,3.57,bank_financing,Al Rajhi Bank,Dammam,NRJ0103,NRJ-103,villa,4,4,350.0,,street,2,2829000.0,NRJ,Narjis Oasis,Riyadh
386,2025-10-08,4602000.0,3.96,bank_financing,Banque Saudi Fransi,Jeddah,CST0224,CST-10224,duplex,5,5,340.0,10,park,2,4402000.0,CST,Coast Towers,Jeddah
389,2025-10-08,3602000.0,2.96,cash,,Jeddah,CST0343,CST-11343,duplex,4,4,270.0,11,park,2,3410000.0,CST,Coast Towers,Jeddah
871,2025-10-08,601000.0,4.37,bank_financing,Banque Saudi Fransi,Riyadh,YSM0399,YSM-09399,apartment,2,1,100.0,9,street,1,589000.0,YSM,Yasmin Suburb,Riyadh
1322,2025-10-08,2725000.0,3.0,bank_financing,Al Rajhi Bank,Madinah,AQQ0194,AQQ-194,villa,5,5,460.0,,garden,2,2727000.0,AQQ,Wadi Al Aqiq,Madinah
161,2025-10-09,2021000.0,0.55,bank_financing,Riyad Bank,Riyadh,NRJ0314,NRJ-314,townhouse,3,2,260.0,,street,2,1839000.0,NRJ,Narjis Oasis,Riyadh
596,2025-10-09,2907000.0,1.97,bank_financing,Saudi National Bank,Jeddah,RWB0023,RWB-023,villa,6,6,435.0,,park,2,2618000.0,RWB,Al Rawabi District,Dammam
873,2025-10-09,1826000.0,0.68,cash,,Riyadh,YSM0386,YSM-386,townhouse,4,3,265.0,,street,2,1723000.0,YSM,Yasmin Suburb,Riyadh
595,2025-10-10,2025000.0,1.79,bank_financing,Saudi National Bank,Jeddah,RWB0154,RWB-154,villa,4,4,320.0,,garden,2,1820000.0,RWB,Al Rawabi District,Dammam
1124,2025-10-10,3576000.0,0.96,bank_financing,Banque Saudi Fransi,Dammam,KHM0310,KHM-01310,duplex,4,4,350.0,1,city,2,3452000.0,KHM,Khobar Marina,Al Khobar
1125,2025-10-10,3583000.0,2.73,bank_financing,Banque Saudi Fransi,Al Khobar,KHM0145,KHM-17145,duplex,5,5,340.0,17,garden,2,3522000.0,KHM,Khobar Marina,Al Khobar
1137,2025-10-10,2824000.0,2.8,cash,,Dammam,KHM0302,KHM-13302,duplex,4,4,280.0,13,street,2,2778000.0,KHM,Khobar Marina,Al Khobar
385,2025-10-11,4068000.0,2.64,cash,,Jeddah,CST0131,CST-07131,duplex,5,5,305.0,7,park,2,3839000.0,CST,Coast Towers,Jeddah
869,2025-10-11,1112000.0,1.16,cash,,Dammam,YSM0346,YSM-07346,apartment,4,3,170.0,7,street,2,1054000.0,YSM,Yasmin Suburb,Riyadh
1138,2025-10-11,1299000.0,2.2,bank_financing,Al Rajhi Bank,Jeddah,KHM0293,KHM-18293,apartment,3,2,140.0,18,street,1,1270000.0,KHM,Khobar Marina,Al Khobar
874,2025-10-12,2035000.0,0.0,bank_financing,Bank AlBilad,Riyadh,YSM0193,YSM-193,townhouse,4,3,285.0,,street,2,1907000.0,YSM,Yasmin Suburb,Riyadh
1128,2025-10-12,1411000.0,2.02,bank_financing,Banque Saudi Fransi,Jeddah,KHM0075,KHM-08075,apartment,4,3,160.0,8,city,2,1377000.0,KHM,Khobar Marina,Al Khobar
1311,2025-10-12,2916000.0,1.78,bank_financing,Saudi National Bank,Madinah,AQQ0080,AQQ-080,villa,6,6,510.0,,street,2,2881000.0,AQQ,Wadi Al Aqiq,Madinah
877,2025-10-13,883000.0,2.71,bank_financing,Bank AlBilad,Riyadh,YSM0244,YSM-15244,apartment,2,1,125.0,15,garden,1,851000.0,YSM,Yasmin Suburb,Riyadh
1136,2025-10-13,2464000.0,1.61,bank_financing,Al Rajhi Bank,Dammam,KHM0162,KHM-12162,duplex,4,4,260.0,12,street,2,2394000.0,KHM,Khobar Marina,Al Khobar
1316,2025-10-14,2164000.0,3.93,bank_financing,Al Rajhi Bank,Jeddah,AQQ0232,AQQ-232,villa,5,5,425.0,,street,2,2186000.0,AQQ,Wadi Al Aqiq,Madinah
1318,2025-10-14,1662000.0,1.72,cash,,Riyadh,AQQ0109,AQQ-109,townhouse,5,4,320.0,,garden,2,1641000.0,AQQ,Wadi Al Aqiq,Madinah
880,2025-10-15,1144000.0,0.71,bank_financing,Bank AlBilad,Riyadh,YSM0348,YSM-04348,apartment,3,2,180.0,4,garden,2,1080000.0,YSM,Yasmin Suburb,Riyadh
160,2025-10-16,2329000.0,1.71,bank_financing,Riyad Bank,Riyadh,NRJ0089,NRJ-089,townhouse,4,3,300.0,,park,2,2145000.0,NRJ,Narjis Oasis,Riyadh
881,2025-10-16,949000.0,3.82,bank_financing,Banque Saudi Fransi,Riyadh,YSM0087,YSM-21087,apartment,3,2,140.0,21,street,1,925000.0,YSM,Yasmin Suburb,Riyadh
1320,2025-10-16,1143000.0,2.33,cash,,Riyadh,AQQ0219,AQQ-219,townhouse,3,2,220.0,,street,2,1136000.0,AQQ,Wadi Al Aqiq,Madinah
1315,2025-10-17,2106000.0,2.46,cash,,Dammam,AQQ0146,AQQ-146,villa,5,5,375.0,,city,2,2096000.0,AQQ,Wadi Al Aqiq,Madinah
393,2025-10-18,4904000.0,0.27,bank_financing,Riyad Bank,Dammam,CST0141,CST-23141,duplex,5,5,355.0,23,city,2,4517000.0,CST,Coast Towers,Jeddah
599,2025-10-19,1870000.0,1.07,cash,,Riyadh,RWB0112,RWB-10112,duplex,5,5,305.0,10,garden,2,1669000.0,RWB,Al Rawabi District,Dammam
882,2025-10-19,2194000.0,2.87,bank_financing,Riyad Bank,Riyadh,YSM0274,YSM-274,townhouse,5,4,310.0,,city,2,2117000.0,YSM,Yasmin Suburb,Riyadh
1126,2025-10-19,2599000.0,1.62,cash,,Dammam,KHM0078,KHM-10078,duplex,4,4,250.0,10,city,2,2526000.0,KHM,Khobar Marina,Al Khobar
1131,2025-10-19,1267000.0,0.65,bank_financing,Al Rajhi Bank,Al Khobar,KHM0059,KHM-20059,apartment,3,2,135.0,20,garden,1,1219000.0,KHM,Khobar Marina,Al Khobar
1139,2025-10-19,1919000.0,4.81,bank_financing,Saudi National Bank,Al Khobar,KHM0254,KHM-08254,apartment,4,3,205.0,8,park,2,1928000.0,KHM,Khobar Marina,Al Khobar
1319,2025-10-19,1207000.0,1.36,bank_financing,Bank AlBilad,Dammam,AQQ0123,AQQ-123,townhouse,3,2,235.0,,park,2,1188000.0,AQQ,Wadi Al Aqiq,Madinah
876,2025-10-20,1181000.0,1.81,bank_financing,Riyad Bank,Riyadh,YSM0482,YSM-21482,apartment,3,2,165.0,21,garden,2,1127000.0,YSM,Yasmin Suburb,Riyadh
1321,2025-10-20,1609000.0,2.53,cash,,Madinah,AQQ0047,AQQ-047,townhouse,5,4,305.0,,garden,2,1602000.0,AQQ,Wadi Al Aqiq,Madinah
155,2025-10-21,3338000.0,0.0,bank_financing,Saudi National Bank,Jeddah,NRJ0166,NRJ-166,villa,4,4,370.0,,city,2,3021000.0,NRJ,Narjis Oasis,Riyadh
875,2025-10-22,1850000.0,3.72,bank_financing,Al Rajhi Bank,Riyadh,YSM0400,YSM-400,townhouse,4,3,255.0,,park,2,1801000.0,YSM,Yasmin Suburb,Riyadh
1130,2025-10-22,1850000.0,2.07,bank_financing,Saudi National Bank,Al Khobar,KHM0128,KHM-06128,apartment,3,2,200.0,6,park,2,1806000.0,KHM,Khobar Marina,Al Khobar
1312,2025-10-23,1443000.0,0.0,cash,,Madinah,AQQ0092,AQQ-092,townhouse,4,3,280.0,,garden,2,1400000.0,AQQ,Wadi Al Aqiq,Madinah
156,2025-10-24,3295000.0,4.2,bank_financing,Riyad Bank,Jeddah,NRJ0195,NRJ-195,villa,5,5,395.0,,garden,2,3113000.0,NRJ,Narjis Oasis,Riyadh
879,2025-10-24,881000.0,0.91,bank_financing,Al Rajhi Bank,Riyadh,YSM0405,YSM-06405,apartment,2,1,120.0,6,street,1,833000.0,YSM,Yasmin Suburb,Riyadh
1133,2025-10-24,2954000.0,5.11,bank_financing,Riyad Bank,Al Khobar,KHM0296,KHM-23296,duplex,4,4,300.0,23,garden,2,2977000.0,KHM,Khobar Marina,Al Khobar
1314,2025-10-24,1863000.0,3.82,bank_financing,Saudi National Bank,Madinah,AQQ0013,AQQ-013,villa,5,5,335.0,,street,2,1880000.0,AQQ,Wadi Al Aqiq,Madinah
1129,2025-10-25,2836000.0,4.46,cash,,Dammam,KHM0135,KHM-14135,duplex,4,4,290.0,14,street,2,2838000.0,KHM,Khobar Marina,Al Khobar
1132,2025-10-26,3274000.0,1.45,bank_financing,Banque Saudi Fransi,Jeddah,KHM0055,KHM-10055,duplex,5,5,340.0,10,city,2,3176000.0,KHM,Khobar Marina,Al Khobar
1135,2025-10-26,1045000.0,0.0,bank_financing,Banque Saudi Fransi,Al Khobar,KHM0165,KHM-10165,apartment,2,1,115.0,10,street,1,999000.0,KHM,Khobar Marina,Al Khobar
1313,2025-10-26,1263000.0,0.0,bank_financing,Bank AlBilad,Madinah,AQQ0143,AQQ-143,townhouse,3,2,260.0,,street,2,1226000.0,AQQ,Wadi Al Aqiq,Madinah
157,2025-10-27,2346000.0,0.0,bank_financing,Bank AlBilad,Riyadh,NRJ0071,NRJ-071,townhouse,5,4,310.0,,street,2,2123000.0,NRJ,Narjis Oasis,Riyadh
392,2025-10-27,3449000.0,1.93,cash,,Jeddah,CST0288,CST-13288,duplex,5,5,280.0,13,park,2,3231000.0,CST,Coast Towers,Jeddah
878,2025-10-27,968000.0,0.12,cash,,Dammam,YSM0198,YSM-21198,apartment,3,2,140.0,21,garden,1,908000.0,YSM,Yasmin Suburb,Riyadh
1332,2025-11-01,1248000.0,4.36,bank_financing,Saudi National Bank,Dammam,AQQ0137,AQQ-137,townhouse,3,2,255.0,,park,2,1260000.0,AQQ,Wadi Al Aqiq,Madinah
168,2025-11-02,4210000.0,3.18,bank_financing,Al Rajhi Bank,Riyadh,NRJ0307,NRJ-307,villa,6,6,485.0,,park,2,3916000.0,NRJ,Narjis Oasis,Riyadh
897,2025-11-02,2054000.0,2.46,bank_financing,Al Rajhi Bank,Jeddah,YSM0411,YSM-411,townhouse,5,4,290.0,,garden,2,1964000.0,YSM,Yasmin Suburb,Riyadh
1323,2025-11-02,1174000.0,1.59,cash,,Madinah,AQQ0083,AQQ-083,townhouse,3,2,235.0,,street,2,1152000.0,AQQ,Wadi Al Aqiq,Madinah
1324,2025-11-03,1801000.0,0.0,bank_financing,Bank AlBilad,Madinah,AQQ0226,AQQ-226,townhouse,5,4,315.0,,park,2,1739000.0,AQQ,Wadi Al Aqiq,Madinah
1149,2025-11-04,1349000.0,2.67,bank_financing,Al Rajhi Bank,Jeddah,KHM0099,KHM-23099,apartment,3,2,130.0,23,sea,1,1319000.0,KHM,Khobar Marina,Al Khobar
397,2025-11-05,2258000.0,0.49,bank_financing,Bank AlBilad,Jeddah,CST0402,CST-02402,apartment,4,3,195.0,2,city,2,2074000.0,CST,Coast Towers,Jeddah
163,2025-11-06,2146000.0,1.94,cash,,Riyadh,NRJ0110,NRJ-110,townhouse,5,4,270.0,,park,2,1971000.0,NRJ,Narjis Oasis,Riyadh
601,2025-11-06,1743000.0,5.21,cash,,Jeddah,RWB0013,RWB-22013,duplex,5,5,285.0,22,street,2,1615000.0,RWB,Al Rawabi District,Dammam
1142,2025-11-07,3050000.0,0.34,cash,,Al Khobar,KHM0005,KHM-15005,duplex,4,4,285.0,15,garden,2,2912000.0,KHM,Khobar Marina,Al Khobar
1327,2025-11-07,2393000.0,2.13,bank_financing,Riyad Bank,Madinah,AQQ0260,AQQ-260,villa,6,6,430.0,,garden,2,2361000.0,AQQ,Wadi Al Aqiq,Madinah
1331,2025-11-08,2848000.0,1.44,cash,,Madinah,AQQ0223,AQQ-223,villa,6,6,505.0,,city,2,2790000.0,AQQ,Wadi Al Aqiq,Madinah
899,2025-11-09,1117000.0,2.86,bank_financing,Riyad Bank,Jeddah,YSM0019,YSM-22019,apartment,3,2,160.0,22,city,2,1072000.0,YSM,Yasmin Suburb,Riyadh
1329,2025-11-09,1519000.0,3.92,bank_financing,Banque Saudi Fransi,Madinah,AQQ0200,AQQ-200,townhouse,5,4,300.0,,city,2,1527000.0,AQQ,Wadi Al Aqiq,Madinah
167,2025-11-10,3470000.0,3.68,bank_financing,Al Rajhi Bank,Riyadh,NRJ0259,NRJ-259,villa,6,6,470.0,,street,2,3244000.0,NRJ,Narjis Oasis,Riyadh
885,2025-11-10,1907000.0,0.35,bank_financing,Saudi National Bank,Riyadh,YSM0397,YSM-397,townhouse,4,3,270.0,,park,2,1785000.0,YSM,Yasmin Suburb,Riyadh
1333,2025-11-10,2773000.0,3.98,bank_financing,Banque Saudi Fransi,Dammam,AQQ0039,AQQ-039,villa,6,6,495.0,,garden,2,2789000.0,AQQ,Wadi Al Aqiq,Madinah
396,2025-11-11,1245000.0,4.57,bank_financing,Saudi National Bank,Dammam,CST0222,CST-16222,apartment,2,1,100.0,16,sea,1,1193000.0,CST,Coast Towers,Jeddah
890,2025-11-11,2086000.0,0.34,bank_financing,Bank AlBilad,Riyadh,YSM0194,YSM-194,townhouse,4,3,280.0,,garden,2,1952000.0,YSM,Yasmin Suburb,Riyadh
898,2025-11-12,1046000.0,1.85,bank_financing,Banque Saudi Fransi,Riyadh,YSM0199,YSM-18199,apartment,4,3,155.0,18,street,2,994000.0,YSM,Yasmin Suburb,Riyadh
603,2025-11-14,1703000.0,6.83,bank_financing,Saudi National Bank,Dammam,RWB0100,RWB-09100,duplex,5,5,315.0,9,garden,2,1606000.0,RWB,Al Rawabi District,Dammam
400,2025-11-15,3381000.0,4.44,bank_financing,Bank AlBilad,Riyadh,CST0057,CST-22057,duplex,4,4,270.0,22,street,2,3234000.0,CST,Coast Towers,Jeddah
1144,2025-11-15,3248000.0,2.6,bank_financing,Saudi National Bank,Dammam,KHM0080,KHM-05080,duplex,4,4,290.0,5,park,2,3172000.0,KHM,Khobar Marina,Al Khobar
884,2025-11-16,2280000.0,0.33,cash,,Dammam,YSM0375,YSM-375,townhouse,4,3,295.0,,garden,2,2133000.0,YSM,Yasmin Suburb,Riyadh
891,2025-11-16,1576000.0,2.75,bank_financing,Riyad Bank,Riyadh,YSM0027,YSM-027,townhouse,4,3,235.0,,garden,2,1511000.0,YSM,Yasmin Suburb,Riyadh
893,2025-11-16,936000.0,1.91,bank_financing,Banque Saudi Fransi,Riyadh,YSM0069,YSM-22069,apartment,4,3,135.0,22,street,1,890000.0,YSM,Yasmin Suburb,Riyadh
1145,2025-11-16,3650000.0,4.2,bank_financing,Banque Saudi Fransi,Riyadh,KHM0288,KHM-02288,duplex,5,5,360.0,2,sea,2,3625000.0,KHM,Khobar Marina,Al Khobar
1150,2025-11-16,2687000.0,2.88,bank_financing,Riyad Bank,Jeddah,KHM0022,KHM-21022,duplex,4,4,260.0,21,garden,2,2632000.0,KHM,Khobar Marina,Al Khobar
888,2025-11-17,1387000.0,6.15,bank_financing,Banque Saudi Fransi,Jeddah,YSM0204,YSM-21204,apartment,4,3,205.0,21,street,2,1378000.0,YSM,Yasmin Suburb,Riyadh
